Latitude,Longitude,Magnitude
-19.3021,-175.5247,6
-54.3312,-132.1618,6.7
-18.6153,168.5853,5.8
-16.8025,-14.1651,5.2
-5.4547,152.0874,5
14.4906,-91.8153,5.1
-7.148,154.4418,5.7
-41.5553,80.3254,5.7
-60.5228,-20.8594,5.4
13.0711,146.115,5
12.9436,146.1194,5.2
24.0405,61.2598,5.1
-12.0807,165.8102,5.6
-4.2605,152.0848,5.1
27.5603,86.0734,5.5
-7.8252,-74.3982,5.1
-2.542,102.2191,6
-35.2339,-179.5189,5.1
-52.984,27.4062,5.2
-9.7201,150.4217,5.3
-21.981,-176.5576,5.1
37.0459,141.2026,5.1
-5.6174,152.4244,5.1
-5.9709,128.3054,5.1
24.0224,61.2092,5.3
-28.6662,-71.4742,5.1
10.9473,-86.2824,5.2
-7.4949,154.6863,5.3
-7.3785,154.6765,5
-7.3973,154.6704,5.4
27.7199,86.0503,5
-35.429,-178.5109,5.1
-7.4378,154.9865,5.1
1.8528,126.418,5
27.783,84.6384,5.2
38.9056,142.0317,6.8
-5.4195,152.4537,5.1
-52.3912,27.8909,5
-15.2416,-173.2919,5.1
27.7298,86.1316,5.2
27.7629,85.7574,5.1
27.7221,86.0161,5
27.625,86.1617,6.3
27.7458,86.2449,5.4
27.5589,86.2566,5
-7.1493,129.2475,5.2
27.7141,86.2177,5.5
27.8087,86.0655,7.3
-10.0218,108.7317,5.1
-7.7592,67.8257,5.3
1.5234,127.2976,5.2
-7.2056,154.417,5.2
47.2344,154.0102,5.1
-7.2065,154.5963,5
1.7356,126.4279,5
-20.5406,-178.7234,5
31.2064,141.9051,5
-5.6259,152.2144,5.1
31.2373,142.0157,6
-5.3714,152.3739,5
31.1298,141.9661,5.1
31.1753,141.9859,5.3
14.8388,-94.0135,5.6
-7.4751,154.7063,5.2
-5.768,151.5902,5.4
-5.726,152.3232,5.4
-5.5993,152.3185,5.2
-5.4879,152.6282,5.1
-6.1204,149.8228,5.9
1.5404,97.9026,5.7
-7.3476,154.7038,5
-4.8702,152.0973,5.1
-19.0789,-172.7991,5
-7.4601,154.8442,5.1
-7.0859,154.4019,5.4
11.7132,142.0753,5.1
-7.1876,154.5186,5
-7.5167,154.7137,5.2
-7.5398,154.6387,5.1
-7.4039,154.7596,5
-7.2175,154.5567,7.1
-14.4196,166.7164,5.1
-25.6313,178.3464,5
-5.6979,152.2743,5.2
-5.5061,152.6178,5.4
-6.3339,149.8385,5
35.321,58.409,5
-15.3785,67.2078,5.5
-5.5917,152.097,5.1
-15.4218,67.2738,5
-15.4075,67.1031,5
-5.5856,152.2411,5
-5.5289,152.2351,5.8
-19.0253,168.9546,5.2
-5.1612,152.4296,5.2
-5.4731,152.2498,5.4
-5.4045,152.0061,5.3
-5.6694,152.339,5.2
-1.8464,152.8668,5.2
-5.4716,152.1638,5.6
-5.3494,152.0278,5.8
-5.4624,151.8751,7.5
-6.1885,131.5187,5
-56.5337,-27.3608,5.4
-61.4428,154.2683,5.7
-5.5821,151.8193,5.2
1.7164,126.4542,5.1
-44.5226,168.8833,5.6
-5.5385,151.9265,5.9
-5.513,151.8629,5.3
-5.5228,151.8552,5.5
-5.6314,151.6757,6
-5.5303,151.7708,5.2
8.9423,-40.4567,5.1
37.5588,141.453,5
31.5293,140.213,5.7
34.45,25.78,5
-6.1367,151.1601,5
10.7112,91.9645,5.3
-5.4912,151.8715,6
-5.2005,151.7773,6.8
-9.4395,112.9109,5
-21.8264,170.7323,5.1
-5.375,151.7706,6.7
-60.3933,-26.9077,5.8
40.0485,142.8086,5.4
11.956,-88.8883,5
-31.4212,-176.8286,5
25.9762,128.397,5
17.1089,-95.0355,5.5
-20.8865,-178.6329,6.1
6.044,152.0086,5.1
-2.0856,-79.6231,5.4
26.8644,88.055,5.1
-8.3237,-79.8322,5.6
27.8297,85.865,5
-10.5892,120.4098,5.1
27.7711,86.0173,6.7
-19.8333,-177.7779,5.1
27.7993,84.8715,5.1
23.9436,122.5368,5.1
28.238,85.829,5.1
-4.3235,143.2895,5.2
3.115,128.1607,5.3
28.0979,84.5594,5.2
28.3902,87.3173,5.7
27.5866,85.5058,5.3
27.9351,84.6218,5
27.8172,85.5955,5
27.7219,86.0061,5.1
27.8822,85.7505,5.5
27.672,85.2009,5
28.2244,84.8216,6.6
27.7435,85.8302,5.1
32.8677,140.4075,5.2
27.687,85.5854,5
27.8006,85.1141,5.1
28.2046,84.492,5.4
27.6857,86.0213,5.6
27.6285,85.5398,6.1
28.2305,84.7314,7.8
13.8503,144.8365,5.1
51.6148,-130.7714,6.2
-0.196,124.2485,5.1
-42.0602,173.0066,6.1
-6.537,154.9854,5
40.4556,-127.1509,5.4
51.7761,-175.1827,5.3
51.7501,176.3353,5
45.7177,142.1055,5
-12.039,166.432,6.2
-30.6629,-178.3427,5.2
-6.3348,154.7629,5.3
-14.7636,-71.3539,5.3
28.8947,82.3938,5
-18.2383,-178.2021,5.1
-6.0966,149.8353,5.3
14.1208,92.9493,5.1
-62.0591,161.0038,5
24.0471,122.4532,6.1
24.0851,122.453,6
-5.6841,102.4776,5.7
24.0958,122.4573,5.2
24.2026,122.3158,6.4
1.895,98.958,5.3
30.4707,142.7886,5.3
-17.1065,66.5842,5.3
-34.8742,179.7614,5.4
-15.8815,-178.6005,6.5
35.0337,26.7848,5.3
25.0365,128.8538,5.2
35.0647,26.8768,5
35.1891,26.8235,6
10.8339,-62.4104,5.1
39.3928,143.5274,5.1
-3.7948,151.6717,5.4
34.8078,32.3311,5.3
39.7528,106.4034,5.4
-7.3778,128.6865,5
-15.1965,-173.3499,5.6
-61.1058,-36.165,5.1
-21.0794,-68.6264,5.2
-4.6872,152.9866,5.3
37.1545,143.8447,5.1
-18.5781,-174.2914,5.1
-6.6535,104.3352,5.1
4.7689,124.9262,5.2
2.1173,126.6945,5.5
-13.7935,65.858,5.7
-5.6732,153.2271,5.2
-41.2324,-88.7518,5.3
14.0702,92.8474,5.1
23.3549,142.8048,5
13.1992,-89.7846,5.4
-8.908,-109.0432,5.1
-15.1676,-173.2247,6.3
-5.5476,152.7221,5.5
-5.3912,152.5904,5.3
12.704,-88.1528,5.3
-6.0735,130.6717,5.1
-2.7838,127.6915,5.3
-5.3415,152.87,5.1
-6.2934,147.7519,5.9
-5.0445,153.0379,5.2
-17.3488,-176.978,5.2
-23.0158,-176.3463,5.5
-30.2032,-178.8497,5.3
-6.4607,146.9203,5.4
-17.8607,-178.5831,5.9
-4.4567,102.6599,5.1
-10.5415,-78.0795,5.3
-16.0213,-172.8346,5.5
-6.9009,132.542,5.4
-29.3442,-71.718,5.4
-4.8946,152.49,6
-4.915,152.4751,5.7
-10.959,162.4863,5.6
-15.4261,-172.8635,5.8
-2.2243,138.9014,5
-39.2859,78.0903,5.9
-15.4611,-173.0867,5.2
-15.4994,-173.0293,6.5
-4.7447,152.5076,5.3
-15.392,-172.9409,6.4
-15.4296,-173.049,6
-5.4254,152.5338,5.3
-22.5326,170.6994,5
26.6884,108.8076,5.4
-5.1207,152.6104,5.1
-5.2049,152.6038,5.7
-4.7294,152.5623,7.5
1.6535,126.4846,5.6
0.4002,121.9895,5.9
-9.8395,-78.5178,5
-18.2822,176.7927,5.5
-22.2167,-68.6175,5.6
35.7086,26.6225,5.2
-1.2012,-77.5836,5.5
50.8036,177.8782,5.1
1.4552,126.2305,5.2
36.3653,143.1197,5.4
5.8998,126.6604,5
49.4154,-128.1719,5.1
-20.68,-70.785,5.2
-48.3518,-87.2885,5.3
2.0551,126.6242,5.2
53.6854,161.721,5.1
52.518,-169.2709,5
0.6528,124.8816,5.2
23.7235,121.75,5.5
-18.3534,-69.1663,6.4
40.2724,52.074,5.1
6.804,-73.147,5.1
1.9506,89.6231,5.1
13.2251,145.7186,5.5
-17.8217,-178.4468,5.2
3.5898,127.3472,5.2
-9.3545,-78.7174,5.1
-22.285,-177.959,5.2
-31.7524,-177.8669,5.4
50.431,-172.9712,5
18.0325,-98.5135,5.4
-4.7852,154.8778,5.6
11.1173,-86.8963,5
-20.1675,168.0895,5
-6.3346,149.9691,5
-3.3029,-80.5664,5
1.9433,126.4571,5.4
-36.0228,-73.8197,5.2
-55.391,-28.3497,5
53.5155,161.8237,5.2
-36.094,-73.5667,5
-36.0507,-73.6406,5.4
-36.1167,-73.5219,6.2
1.6686,126.5217,6.2
-17.8236,-178.5653,5.5
-7.4898,156.19,5
-5.6922,151.0826,5.1
-4.0737,152.0288,5.9
-0.5409,122.3067,6.1
-26.0814,-11.6066,5.4
-15.1825,166.782,5.2
-9.6876,112.8854,5
13.7364,-92.9027,5.1
-5.809,130.3598,5.2
18.7532,146.4233,5.8
-22.2789,-176.3784,5.5
-71.7339,-126.4748,5
-2.1657,141.4926,5.1
34.2885,141.6586,5.4
-44.5532,-73.0345,5
52.8652,-162.9065,5.3
8.0567,-39.5642,5
13.0904,145.5124,5.3
13.151,145.4075,5
13.2299,145.5374,5.1
13.1051,145.4306,5.1
10.6565,-86.4019,5.2
6.7757,-72.9875,6.2
-52.2191,16.9915,5.3
13.0856,145.5705,5
-7.3075,128.7275,5.2
6.5308,-82.6541,5.8
-19.9946,-177.8541,5.1
-6.5331,151.7342,5.6
-24.4543,179.2549,5.1
50.5075,-173.29,5.6
-44.4072,-78.3931,5.1
-41.3157,80.6046,6
28.0428,56.8139,5.2
-29.319,-71.111,5.3
-34.319,-72.753,5
0.2059,96.9588,5.3
50.2697,-129.92,5.1
-20.358,-69.145,5.2
-0.7789,98.7161,6.1
9.8729,126.3333,5
-27.8657,-71.065,5.2
-1.8461,133.3405,5.1
-59.561,-150.6522,5.5
-0.0463,124.5345,5
-17.1815,-71.8382,5
23.5657,98.8539,5.2
13.4392,-90.9992,5.5
4.7307,125.7803,5.3
0.0241,124.4702,5.6
-56.3493,-27.0752,5.4
-8.9066,118.8202,5.1
16.9798,145.9228,5
16.9824,145.8629,5
16.9041,145.8303,5.7
-7.2968,122.5348,7
-7.0531,155.306,5.3
-38.1586,-93.8636,5.3
-5.4602,152.8834,5.1
34.671,73.2777,5.4
50.1375,-175.8006,5.4
-19.9821,-173.7746,5.4
38.4821,142.0433,5
-36.583,177.275,5.1
-40.088,-16.3752,5
31.0659,141.8201,5.9
1.7463,126.3714,5.3
6.0816,119.8398,5.7
-10.3658,23.4785,5.1
0.9982,-26.1018,5.4
-22.7448,-66.6628,5.3
39.6546,143.1982,5.8
-36.5148,177.267,5.2
39.7592,143.2815,5.1
18.6766,-106.848,6.2
-17.9984,-178.3198,5.1
2.7299,-76.5012,5.5
-29.0463,-3.9058,5.1
44.133,85.5676,5.1
-4.9692,133.9018,5.2
40.076,143.6209,5
4.67,-76.18,5.1
-9.1282,158.5607,5.1
-5.4517,147.129,5.3
-16.8493,-14.1231,5.3
39.8185,143.4861,6
41.947,142.6543,5.3
-31.0595,-178.346,5.4
-22.7972,-13.3237,5.2
39.8244,143.5871,6.2
-16.3938,168.0953,5.1
52.81,159.0059,5.4
-16.513,168.0905,5.4
-16.1006,-178.943,5.1
-16.4536,168.109,5.2
-16.4311,168.1483,6.4
-53.4419,159.3522,5.5
-56.6835,-25.8239,5.2
-10.684,164.0707,5.4
-10.7482,164.136,5.1
2.732,128.5544,5.2
-10.7598,164.1216,6.1
-8.8943,159.3182,5.4
-7.7076,-13.4636,5.4
8.381,-102.9551,5
8.285,-103.0536,5.5
8.3227,-103.159,5.5
39.5696,143.5829,5.5
-32.375,-71.013,5.4
-37.6518,179.6469,5.2
40.1095,141.8914,5.5
-55.4044,-28.1851,5.3
0.5454,126.0272,5.1
39.8558,142.8808,6.7
-55.52,-28.2591,6.2
-10.9113,165.5826,5.2
-18.3052,176.9198,5.4
-5.7628,150.9435,5.3
-4.3677,-12.0393,5.1
-18.601,168.928,5
-55.3147,-29.6321,5
-10.7449,161.8494,5
-16.8906,-14.5968,5.3
22.6374,121.427,6.2
52.6242,-32.3261,5.2
52.6487,-31.9016,7.1
52.5081,-31.8737,5.3
-6.1333,146.7546,5.1
-3.3841,148.8559,5
57.0807,163.3076,5
19.3552,-105.7405,5.5
-65.5984,-179.601,5.8
-23.1125,-66.688,6.7
-23.5605,-66.7204,5.5
13.2332,92.3474,5.1
14.0028,120.6226,5.1
9.7244,57.5806,5.4
11.2338,126.182,5.4
-20.5304,172.4675,5
0.203,-17.1288,5.3
-2.4318,119.3699,5.6
-3.4372,135.6166,5.2
12.5438,-87.7218,5.4
28.3512,104.8941,5
9.5477,126.2629,5.2
-7.5204,128.3724,5
-21.8092,89.7034,5.3
5.222,-82.6217,5.7
8.24,-72.14,5.3
-0.1337,124.9932,5.2
10.6804,-62.8349,5.1
32.866,83.4305,5.1
-25.7381,-175.8779,5.5
-21.7255,-175.7163,5.2
-31.3862,-177.6896,5
52.2733,-168.611,5.3
52.2224,-168.6035,5.5
-21.4595,170.2621,5.4
-6.1192,105.3624,5.2
-22.3106,-70.9283,5
13.9766,124.5783,5.4
-32.7183,-67.1231,6.3
-1.539,145.2141,5.9
-3.9127,-76.6179,5.1
-49.3181,-8.1198,5.6
56.6568,-169.1363,5.3
-20.8209,169.7156,5.1
-21.3777,170.2307,5
-21.2735,170.2648,5.7
-12.3801,166.7543,5.5
56.6399,-169.0803,5.1
-5.4513,151.5917,5
56.6128,-169.1345,5.1
5.2856,-82.5906,5.1
7.7198,-82.9528,5.3
56.6406,-169.1176,5.4
56.6187,-169.0316,5.4
-6.8277,127.5523,5.2
56.6517,-168.9277,5.3
15.241,147.1244,5.5
-15.0938,-173.5881,5
-52.5325,26.62,5.1
-52.539,26.5358,5.1
-21.2106,170.1299,5.1
-21.2452,170.158,6
49.4954,156.1026,5.1
-16.9135,-14.2311,5
2.2194,-97.0173,5
-19.2852,-174.171,5.6
1.6192,126.3367,5.1
-24.3877,-116.1421,5
40.3178333,-124.6066667,5.72
34.4562,25.0882,5.1
-41.3446,-85.4076,5.1
-21.607,-179.3422,5
-20.9665,-178.3032,6.2
-20.5947,172.6022,5
1.3368,97.2402,5.7
-18.7896,-174.7944,5.2
-54.6751,-136.7703,5.6
9.6106,122.3764,5.1
-20.8582,168.3797,5
41.2918,48.8748,5
-20.592,169.8943,5.2
27.46,56.19,5
1.1408,126.4303,5.3
-56.3712,-26.6885,5.1
-29.4628,60.7483,5
-17.0309,168.52,6.8
19.4962,121.3316,5
73.2507,6.4866,5.1
-5.6549,146.3279,5.7
-5.6589,146.3325,5.1
17.9964,146.5629,5.4
5.7486,125.3759,5.2
-23.3538,-70.8833,5.2
-5.3762,102.4643,5
-6.1785,154.4264,5.1
14.9801,-91.4588,5.5
5.8735,127.0504,5
14.9739,147.0548,5
4.6079,119.7571,5.5
73.2241,6.4608,5.4
73.2056,6.368,5
-6.1637,145.2292,5
-35.4555,-105.7571,5.7
30.483,142.1626,5.3
-16.4119,-14.0259,5.2
56.161,113.6598,5
51.9238,179.578,5.5
28.5725,142.4879,5
13.9268,120.6895,5.3
-5.7726,131.8634,5.5
-22.237,-63.1461,5.6
13.9467,120.641,5.3
-4.6931,151.8134,5
-3.3787,-79.9723,5.1
-17.8523,167.624,5
-26.1121,-11.5187,5.2
-4.762,102.7939,5.2
0.1436,119.9664,5.2
48.9312,141.9822,5
29.3525,103.1991,5.3
-6.3915,147.0644,5.2
27.1643,143.5734,5
-28.1975,-178.1742,5
30.5992,131.432,5
-5.3973,146.0865,5
-5.587,133.9223,5.6
15.4767,-93.3808,5.5
-16.8504,-14.3672,5
-20.0409,66.3304,5
77.326,7.9156,5.4
-3.5835,154.3044,5.1
14.7709,120.2456,5.9
-21.6328,-68.5339,5.5
28.7198,51.8164,5
40.1126,77.2615,5.1
-15.8709,-172.9855,5.1
-5.655,68.3613,5.6
2.5913,96.0946,5.1
-54.1857,-134.0343,5.1
-54.5227,-132.7835,5.4
64.5611,-17.773,5.1
43.6917,144.8685,5.3
-61.6118,161.3346,5.7
-6.1161,146.691,5.1
5.3788,-82.5474,5
5.9045,-82.6576,6.5
24.26,121.7,5.1
-36.3215,-103.6723,5.2
55.2049,163.2446,5.6
-56.7992,-150.4852,5
-49.099,164.6792,5.3
64.637,-17.7023,5
-43.0546,171.2364,5.6
30.5346,142.0331,5
30.6064,142.1941,5.3
-4.4676,151.3075,5.1
-7.0181,150.9005,5.1
14.5111,-44.9905,5
-56.8512,-150.5752,5.3
29.2716,130.5524,5.1
-17.1556,168.7771,5.1
44.5074,-114.112,5
0.007,123.7942,5
-56.9072,-150.622,5.3
2.4886,126.4484,5.1
-4.0948,-104.3043,5.3
50.8632,-130.3654,5.4
6.4488,60.2985,5.4
6.5739,60.3653,5.5
40.442,-125.7746667,5.36
28.728,51.858,5.1
-17.6985,-178.7652,5
-10.0274,33.8632,5.1
13.7483,120.6673,5.5
24.6707,122.5575,5.2
-25.4948,178.2221,5.1
-4.4378,144.002,5.8
13.7874,146.2435,5.1
-20.3096,-178.5461,5.4
-20.3263,-178.5639,6
9.8183,126.2791,5
-56.453,147.1763,5.1
9.8986,126.2261,5
-56.8845,-150.6289,5.2
28.44,51.84,5.3
64.628,-17.7035,5
-20.583,-177.654,5
41.7007,19.2785,5
-56.659,-24.8509,5.6
8.6341,121.5213,6.1
-59.7673,-27.1541,5.2
38.3949,144.3947,5.1
-56.3262,-27.0891,5
-0.6519,-20.7392,5.3
-17.9261,-179.49,5.5
-56.7609,-150.5868,5.3
55.4028,-35.149,5.3
6.5189,-82.3463,5.9
36.5237,3.0667,5.1
64.5553,-17.2888,5
24.4153,-109.0765,5.1
-7.3661,155.9646,5.3
37.2516,141.5576,5.2
-6.2229,131.1377,5.2
-25.8546,-179.8365,5
-4.0512,134.9229,5.3
-56.659,147.3829,5.1
15.6979,144.97,5
-56.3945,147.336,5.9
-56.3004,147.2567,5.5
-56.8054,-150.5681,5.1
-6.7306,155.0899,5.1
-21.9707,170.7183,5
-7.3565,155.8327,5.1
-7.362,155.8748,5.1
-7.3725,155.8878,5.1
-7.0867,129.1033,5
-54.1054,-146.0942,5.8
19.2029,145.7722,5
2.1241,126.6173,5.2
2.0551,126.5767,5.2
2.0397,126.6015,5.2
2.0892,126.6483,6.3
11.5807,125.9825,5.2
50.79,-130.52,5.2
30.9075,142.0141,5.1
24.2001,94.6939,5.1
50.959,-130.194,5.2
11.4518,125.9397,5.4
-6.1283,102.1848,5
37.4017,141.5534,5.9
16.1951,-61.8091,5.6
6.9475,94.7191,5.3
-38.3685,178.0517,5.1
42.7025,145.5103,5.3
-56.8512,-150.3537,5.1
-56.6279,-25.3698,5.5
27.7395,86.3702,5
-19.5866,-175.4852,5.2
2.7185,95.7664,5.3
64.5909,-17.7629,5.3
-7.2726,155.001,5.1
-5.5232,151.3933,5.3
-3.8295,100.1432,5.9
-4.9141,133.8248,5.1
15.9963,120.0729,5
-10.9018,165.9684,5.2
-56.7439,-150.4989,5.3
31.1098,141.7797,5.1
64.6066,-17.1993,5.4
-5.6109,150.6076,5.1
-20.833,-176.6973,5.3
-30.5501,-178.1027,5.2
-56.7567,-150.5241,5
-56.6475,-26.7603,5.2
-28.9655,-112.2035,5.4
1.8131,126.4451,5
27.0554,-44.3642,5.1
30.4132,50.4977,5.2
-18.9043,-176.4443,5.8
-19.9172,-70.9295,5.1
44.5654,149.2825,5
-46.9686,165.8994,5.2
-55.2388,-128.5656,5.2
-20.9347,-178.9082,5
-56.8248,-25.2573,5.1
-56.7669,-25.4688,5.1
-56.7511,-25.4248,5.5
11.5821,141.4651,5.1
25.5403,122.4503,6.1
19.1304,121.1717,5
-18.4928,-173.077,5
-58.9931,-25.6003,5.1
-53.6828,-134.5615,5
-49.7618,122.6909,5.1
-6.3811,154.259,5
1.5378,126.232,5.7
-6.4376,154.395,5.4
-6.37,154.3427,5.1
-34.5564,-108.867,5.1
8.0339,-82.6697,5.3
-2.5998,140.3419,5.2
-6.4975,154.5859,5
-1.8198,138.7381,5.4
50.3161,158.0836,5.6
7.9401,-82.6865,6.6
1.9374,126.3274,5.4
1.7361,126.9276,5.2
13.6717,-91.4731,6.1
-6.475,154.3148,5.4
13.8464,-60.3161,5
44.5983,149.2429,5.1
-6.5211,154.5336,5
13.7465,-91.3822,5.9
-6.3788,154.3839,5.2
-6.4606,154.2587,5.6
-6.7754,154.3047,5
-6.4688,154.4099,5
-6.5108,154.4603,6.6
-6.11,130.4829,6
7.9824,-82.7339,6
23.3577,100.533,5.6
38.894,26.272,5.1
-13.3528,166.2629,5.3
64.5545,-17.3112,5.4
23.3363,100.4736,5.6
35.5141,135.7189,5
1.9723,126.5294,5.3
30.9867,141.8889,5
-6.8394,128.316,5.1
-24.5983,-177.0748,5.4
-12.0627,65.5663,5.4
-6.3277,154.9073,5
-2.1563,-76.7712,5.3
-22.5898,-70.3062,5.2
-2.9324,122.423,5.5
51.6364,-171.2012,5.1
6.1572,123.1261,6.6
5.9675,61.3046,5.4
64.666,-17.487,5.3
1.5987,67.7028,5.4
-48.8526,164.4453,5.7
64.5267,-17.5999,5.4
5.3972,126.6514,5.2
5.9132,61.3661,5.2
3.4695,90.1419,5
5.7795,61.3848,5.1
-3.3418,145.0879,5
2.3835,127.0084,5.8
19.8513,121.3733,5.2
-19.9973,-71.0688,5.3
5.7314,61.381,5.6
62.7236,-150.4851,5.1
1.9083,126.4369,5.2
-30.7383,76.2023,5
-4.8748,151.5509,5
5.7531,61.3264,5.4
2.2076,121.3651,5
8.7379,-77.4897,5.1
12.5135,92.7957,5.3
-21.0708,-175.4844,5.2
-57.8914,-25.5266,5.1
5.8102,61.3037,5.3
8.2386,-104.113,5.4
1.7711,126.4889,5
-4.8001,152.9565,5
1.8354,126.5089,5
1.8122,126.4582,5.6
1.9395,126.4333,5.1
1.9604,126.5751,6.8
5.8025,61.3689,5.2
48.8371,154.1076,5
21.8135,143.4598,5
6.7588,-72.949,5.1
-39.705,-15.9408,5.1
2.3557,127.0029,5.1
30.1884,101.7618,5.6
5.7447,61.2852,5
-5.9626,154.9618,5.6
2.7693,96.155,5.3
64.6727,-17.557,5.2
39.6015,143.2619,5
43.8195,-128.5466,5.2
45.8977,27.1505,5.6
-49.2044,108.8873,5
36.5225,66.5824,5.4
36.6408,137.8875,6.2
30.3398,101.7374,5.9
-8.7648,-74.6034,5.1
-20.0679,-71.1275,5
-17.6679,168.2615,5.2
2.2999,127.0562,6.5
36.5157,71.0089,5.2
20.6545,120.0724,5.8
23.5081,93.5148,5.6
7.4278,94.3335,5
37.3226,141.6082,5.6
24.8846,122.0812,5.2
30.6106,131.3516,5.1
14.7935,-93.3193,5
-2.7241,68.024,5.1
-10.4824,123.8436,5.2
-23.5335,-175.0876,5.3
30.0444,131.1233,5
1.9675,126.3801,5.2
19.4713,120.4176,5.3
31.6764,-40.7091,5.4
7.4528,94.3818,5.2
1.8693,126.4751,5.8
7.484,94.359,5.6
38.1919,72.9695,5
38.6802,23.3105,5.1
38.6709,23.3782,5.4
-7.0617,120.3597,5.1
-46.3484,33.8037,6.1
19.4725,120.2589,5
19.6251,120.4268,5.4
19.5714,120.3532,5.3
19.5437,120.2684,5.1
-9.7745,155.1421,5.3
-36.0008,-102.1971,5.5
20.7795,94.4211,5.3
-9.5484,155.1391,5.8
-37.6478,179.6621,6.7
1.6469,97.9208,5.2
10.5654,-86.0584,5.2
64.5968,-17.6776,5.3
-1.0971,123.5573,5
-58.0185,-25.3902,5
1.7773,126.4955,5.4
1.7859,126.5628,5.5
1.8497,126.6317,5
-17.2351,-69.917,5
1.8255,126.488,5
-0.1448,123.8891,5.9
1.7235,126.283,5.1
0.5712,126.032,5.1
1.6728,126.2983,5.9
1.8929,126.5217,7.1
-12.6895,-76.7346,5.4
64.5389,-17.2727,5.2
51.9458,176.7902,5
-3.9924,142.6536,5
52.3316,160.908,5
45.2068,150.9658,5.3
42.0925,77.2621,5.2
13.1221,-87.5824,5.2
-18.4981,169.1149,5.5
-10.6252,165.5628,5.1
-15.2155,173.0845,6
-58.7569,-25.2057,5
1.1343,-85.3828,5.5
33.0208,140.6623,5.1
-6.7773,129.494,5.1
27.897,55.937,5
7.4484,94.1965,5.1
7.4608,94.3042,5.3
7.5806,94.361,5.1
-58.8531,-25.5233,5
-30.0426,-177.8549,5.7
27.9023,55.857,5.4
-21.631,-68.725,5.6
-22.773,171.4529,5.9
10.0314,126.7365,5.2
-23.9776,69.5585,5.2
64.5557,-17.4654,5.4
-23.3937,-179.8524,5
-51.5859,139.7238,5
38.1,20.44,5.1
-21.0123,-179.0163,5.1
4.9934,126.243,5
37.804,142.299,5.1
6.7751,126.7554,5.1
-6.4354,148.5844,5.2
38.1,20.44,5.1
64.5865,-17.5343,5.2
-60.135,-26.8567,5.1
-5.9873,148.2315,6.6
13.6351,-90.6693,5.2
4.78,95.0654,5.5
7.4197,94.3316,5.3
-5.1891,153.6311,5.1
-28.6017,-179.0548,5.2
-15.4683,-173.1653,5
0.0782,123.6538,5.1
-41.8079,79.9595,5.1
-7.4091,105.9668,5
-41.7317,79.9602,6.3
4.8421,-32.7389,5.1
4.6657,-32.6801,5.5
4.6268,-32.5701,5.1
-10.9587,29.7368,5.3
-61.2203,154.2778,6
64.5674,-17.0651,5.4
-9.7822,159.7576,5.3
-19.6903,-177.7587,7.1
-31.852,-111.2436,6
-31.9202,-111.107,5.8
64.621,-17.777,5
-7.6047,-76.3621,5.4
-10.749,165.2683,5
-5.4184,35.8954,5.1
64.76,-17.2373,5.2
-16.1509,-73.6349,5.1
-6.9881,117.5894,5.7
-5.9967,148.7249,5.2
-6.0235,148.772,5.2
-36.0143,53.5134,5.4
-15.2954,-174.6752,6
-11.936,166.536,5.1
51.4364,-177.8438,5.1
9.7575,126.7514,5.5
9.6705,126.7486,5.1
-4.7711,152.6343,5
-5.3877,150.4768,5.2
-10.5571,-74.0836,5.7
-10.2403,112.7996,5
64.5311,-17.324,5.3
64.4457,-17.6238,5
38.9193,21.1252,5.3
27.772,57.4,5.3
-44.3237,-82.0554,5.2
1.4558,126.4462,5.2
-33.9887,-72.2833,5
65.1644,-149.0523,5
-33.2418,-179.4869,5.3
1.723,127.3296,5.2
14.9514,-44.9415,5.3
-55.3685,-27.9959,5
51.6589,-176.9117,5.2
27.4158,128.5533,5.8
-63.4595,169.6619,5.6
64.5169,-17.1099,5.2
0.6623,-77.8895,5.6
-15.5429,-173.2368,5.3
8.5778,-39.3908,5.1
-61.9473,161.3242,5.7
-1.9597,127.6099,5
8.6802,-39.3344,5.4
8.7008,-39.4059,5.3
-3.3258,150.8427,5.8
-3.3695,150.9204,5.2
14.2324,124.4802,5
-46.8458,33.4893,5
-58.438,-26.5432,5
-33.1845,-179.1764,5
64.7254,-17.2768,5.3
-6.0198,103.9472,5.1
29.7016,128.518,5
-19.2088,-175.7901,5
-6.4963,107.1731,5.2
5.5076,126.4243,5
-15.1557,-173.5273,5.1
3.9505,93.4388,5.3
-45.8174,-14.1358,5
1.0484,97.221,5.1
31.7863,140.5047,5.5
-3.1617,128.0216,5
32.5273,47.8065,5.7
64.4814,-18.0043,5.5
44.1302,149.1219,5
26.2531,127.4224,5.3
7.5569,94.2408,5
40.9297,143.2338,5
-33.733,-72.071,5
-30.0384,-177.512,5.2
-34.8164,179.864,5.7
12.5262,-88.1225,7.3
-6.6661,129.704,5.3
-15.25,-73.53,5.4
-46.2066,165.9628,5.8
-32.5587,-111.2883,5
-5.3955,152.2746,5
-5.4065,152.0578,5.1
-5.4094,152.0913,5.2
-5.433,152.0891,5.3
-5.388,152.1504,5.1
-5.4252,152.1546,5.2
-22.179,-11.9597,5.3
-22.871,-68.063,5
64.533,-17.6572,5.1
57.282,-33.2667,5.6
57.2989,-33.2673,5.3
16.025,-95.649,5.5
40.9544,143.0805,5.4
41.0272,143.1649,6.1
-32.084,-110.7827,5.2
-32.7895,-111.6431,5.2
4.3528,126.3313,5
